latitude,longitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
84.1575,106.2579,1,128.27,0.05,5.51,40.91,2.87,22.42,29.06,0.14
-51.126,-70.6213,5,272.36,0.07,19.03,39.95,1.07,21.19,23.35,0.05
-79.5757,17.7098,4,153.65,0.06,10.1,17.21,2.92,18.35,28.33,0.14
-79.0969,-105.3855,1,150.75,0.08,9.34,42.09,1.97,17.18,27.64,0.11
52.1305,-149.1776,1,328.06,0.04,8.93,49.18,0.45,17.17,21.8,0.12
25.828,56.9253,2,393.48,0.09,5.46,36.2,1.94,6.9,12.18,0.18
-36.1908,-78.2704,2,134.16,0.03,3.01,16.82,0.65,12.33,17.93,0.05
-22.4373,-36.6149,3,380.07,0.04,18.5,34.63,1.73,8.73,10.56,0.08
86.825,163.036,4,389.05,0.03,11.87,39.95,1.92,16.33,8.91,0.15
16.2412,151.7,3,236.69,0.07,8.67,15.72,0.48,21.54,14.55,0.07
66.664,134.2142,1,136.86,0.07,10.27,21.67,1.33,16.34,27.06,0.14
78.3386,177.4635,3,370.94,0.02,11.43,17.18,2.79,5.77,29.26,0.2
-46.4115,38.8401,4,123.63,0.02,11.83,47.69,0.47,24.49,14.14,0.15
19.4298,76.1212,1,277.17,0.06,15.67,37.89,2.48,22.91,23.27,0.19
-1.1594,-155.6362,2,164.73,0.06,9.52,12.86,2.31,10.39,22.58,0.02
-28.4206,156.9059,5,393.8,0.1,7.52,35.33,2.33,13.4,21.73,0.09
-49.8181,-168.365,4,144.21,0.02,1.95,27.25,0.21,15.63,20.06,0.17
53.5444,2.2061,5,277.54,0.07,5.9,26.69,1.46,23.19,28.52,0.18
-80.8805,-124.7453,1,215.28,0.05,10.63,52.25,2.05,6.63,16.62,0.04
75.6892,-68.8122,2,299.9,0.02,13.05,54.87,2.26,22.54,23.74,0.06
89.3035,-30.4095,4,351.02,0.04,17.36,50.3,2.3,19.9,10.1,0.17
7.7717,156.4549,4,176.77,0.02,2.97,41.11,1.32,8.64,14.62,0.15
71.1987,-51.5228,2,323.23,0.1,13.38,23.35,0.84,14.2,8.55,0.09
55.1539,-178.2763,5,275.94,0.08,5.62,39.68,2.37,8.02,25.69,0.05
-41.2929,-121.1776,4,196.42,0.04,8.43,42.86,0.59,21.48,9.24,0.1
34.1902,-135.5197,5,384.77,0.01,14.54,29.47,0.92,6.09,12.82,0.06
48.0703,-40.8684,4,302.06,0.02,1.46,26.71,1.25,17.63,11.48,0.07
85.8084,-156.5237,4,259.64,0.02,19.47,30.74,1.28,7.08,27.15,0.05
24.0907,-8.9503,4,328.2,0.1,4.37,59.34,2.14,20.39,9.68,0.14
-42.6668,-25.4682,5,140.95,0.05,5.18,35.09,2.61,20.01,20.0,0.06
51.6663,-7.9203,4,271.73,0.03,19.09,35.89,2.03,12.64,23.65,0.01
79.4309,176.0622,2,116.96,0.1,16.61,10.6,0.84,7.98,13.61,0.16
-41.9799,-58.1288,5,380.69,0.04,13.15,17.43,0.22,6.08,15.74,0.01
71.0992,-136.9357,3,379.98,0.09,18.19,20.37,2.05,8.46,13.64,0.08
18.1306,-119.9412,1,303.05,0.05,13.44,27.77,0.79,12.77,9.26,0.19
-14.2283,-131.3241,5,106.74,0.07,15.6,47.93,0.93,5.92,27.82,0.05
61.2224,-10.1215,5,311.63,0.04,13.63,37.3,0.31,6.37,21.7,0.13
37.0011,-34.5003,3,322.52,0.07,16.02,56.72,0.76,21.49,13.56,0.05
57.6816,-96.6366,1,144.51,0.1,18.21,42.68,0.34,8.53,14.05,0.1
3.5902,30.3949,4,234.39,0.06,15.68,15.29,0.22,24.59,21.98,0.03
-84.5158,-71.4005,5,127.04,0.07,15.64,26.34,0.61,16.7,27.84,0.17
-47.5232,-117.8386,2,209.84,0.03,12.43,37.49,0.86,15.02,17.98,0.08
80.9629,177.0521,5,116.31,0.07,13.6,59.63,2.91,14.08,9.71,0.06
84.4246,25.3363,3,348.75,0.05,1.35,51.31,0.26,14.17,13.96,0.19
36.289,-62.5294,2,194.92,0.09,7.32,53.56,2.94,6.07,23.25,0.19
-54.5557,-32.4411,5,358.2,0.05,10.75,49.65,1.28,5.29,23.59,0.12
-62.2306,-83.8824,1,104.0,0.04,7.2,29.8,2.07,14.18,15.5,0.08
-55.2586,7.2,2,237.74,0.01,17.16,12.16,1.8,6.32,24.31,0.01
-78.6085,81.4441,5,387.7,0.02,5.54,45.11,2.0,6.58,6.91,0.09
-59.5278,-83.0956,3,337.39,0.01,13.83,51.57,1.48,22.5,26.39,0.03
81.7011,-57.4809,1,180.14,0.09,19.49,55.41,1.88,21.81,27.5,0.19
34.1238,-102.9334,4,392.72,0.02,8.46,38.55,0.75,19.62,27.64,0.04
-43.0393,109.7294,2,227.18,0.02,5.11,45.03,0.17,9.32,7.59,0.18
33.3119,-170.3545,3,202.07,0.1,5.46,31.94,0.53,12.75,10.43,0.12
18.3224,-51.4111,2,234.33,0.08,18.06,58.0,1.97,22.01,11.06,0.11
-76.6394,-112.968,1,132.16,0.08,6.23,24.59,1.99,23.07,8.73,0.19
-67.4446,-175.1841,5,330.11,0.03,16.25,17.31,0.42,16.49,8.53,0.17
-36.3982,0.9877,5,100.09,0.07,14.43,13.82,1.9,12.57,24.28,0.11
82.2347,-104.3764,4,355.32,0.07,9.45,45.69,1.95,8.25,27.97,0.09
83.2798,99.4065,1,226.29,0.09,6.71,31.52,0.54,18.18,20.76,0.07
48.2003,82.9253,4,182.83,0.05,9.71,19.49,1.34,16.85,29.65,0.11
-35.8985,-89.142,3,254.93,0.07,15.96,27.19,0.92,24.93,13.69,0.16
16.7717,106.9074,5,265.55,0.05,17.64,17.03,2.79,15.72,9.93,0.19
59.9369,134.7591,4,240.55,0.02,2.45,42.59,0.8,17.66,13.0,0.16
-30.2996,48.3511,4,296.23,0.04,14.93,32.07,1.56,6.24,13.19,0.14
-33.5303,161.6201,3,194.9,0.06,6.97,16.21,2.77,6.34,20.38,0.02
-8.6576,56.5004,2,329.75,0.03,13.07,38.55,2.27,13.64,10.59,0.13
-65.3856,24.5408,2,240.1,0.02,14.13,58.97,1.6,19.48,25.86,0.05
-86.881,-146.1083,3,329.92,0.01,18.05,20.69,2.7,16.25,6.11,0.1
-22.7776,155.5913,3,354.49,0.03,15.37,42.28,2.53,18.32,6.63,0.18
-84.4939,162.61,4,264.64,0.06,6.33,43.73,1.61,16.24,10.03,0.19
-49.802,-141.2402,4,269.28,0.1,17.28,45.0,1.19,24.06,25.11,0.12
-76.3692,-174.4382,1,250.87,0.04,15.11,51.49,0.37,7.99,17.37,0.15
22.8536,-74.4693,1,322.94,0.05,6.24,25.11,0.2,22.09,25.48,0.16
69.5378,78.7888,2,290.46,0.09,6.13,58.73,1.33,22.53,15.42,0.16
7.88,165.2862,5,164.98,0.09,3.13,10.81,0.97,16.48,26.77,0.13
-77.7818,-36.0266,5,382.58,0.05,8.61,24.05,2.51,15.11,25.24,0.02
13.6842,54.7399,2,230.85,0.07,4.58,45.29,2.78,7.18,17.28,0.04
67.3355,-74.2388,5,376.36,0.05,12.36,51.92,1.3,7.7,29.93,0.19
-0.613,-114.3667,5,334.58,0.09,19.97,48.48,0.13,8.59,16.54,0.08
-33.2663,175.7212,5,239.67,0.06,3.78,15.78,1.02,19.19,21.21,0.08
75.7832,169.4169,1,272.99,0.07,9.78,57.41,1.66,8.86,8.18,0.18
-3.7719,-91.5905,1,121.34,0.04,12.87,36.04,1.62,15.57,19.46,0.2
54.0431,-35.2147,2,119.83,0.07,10.79,35.81,0.32,24.19,13.26,0.02
-78.4226,37.6795,4,111.29,0.03,17.51,50.01,2.7,5.19,25.22,0.14
29.531,-26.848,1,327.76,0.03,12.55,36.04,0.16,10.04,25.13,0.07
-45.6157,-157.7495,5,170.91,0.02,5.34,40.0,0.19,24.18,24.11,0.06
-28.8431,-27.3788,2,211.61,0.08,7.45,27.76,0.64,15.53,25.47,0.04
-81.9278,-1.652,2,398.2,0.07,5.69,35.3,0.89,9.07,15.68,0.04
15.6942,-110.0171,5,389.37,0.02,3.71,40.6,0.16,11.32,7.39,0.12
-37.4733,-120.8118,5,244.76,0.04,10.1,48.65,0.59,22.78,28.48,0.09
-51.5753,-42.0283,5,360.87,0.06,14.9,20.39,2.38,15.41,16.68,0.08
-37.0044,-50.9208,4,236.67,0.03,11.19,23.43,2.35,13.64,19.63,0.1
-70.5183,119.2443,2,329.1,0.05,13.78,55.85,0.66,8.86,8.01,0.15
34.1646,-11.8773,5,205.64,0.06,10.78,19.7,2.96,18.48,22.82,0.03
-64.9713,133.9667,2,339.17,0.02,5.58,10.82,1.64,17.45,29.23,0.04
-86.9855,20.0477,3,240.66,0.03,2.51,35.24,0.78,15.54,19.29,0.06
30.6515,66.9576,1,374.55,0.07,15.84,13.55,2.27,18.23,7.29,0.17
-0.5882,70.5827,4,338.56,0.06,1.83,51.84,0.97,17.4,19.27,0.02
-49.184,-91.4837,2,377.76,0.09,8.53,21.25,2.96,24.18,22.02,0.12
77.8138,-147.1285,5,247.48,0.02,11.5,21.58,0.78,6.13,8.34,0.11
79.0113,-118.7825,5,261.34,0.09,18.32,41.59,1.06,13.81,9.19,0.11
41.6598,-29.2539,4,155.03,0.08,16.37,45.23,0.78,21.14,13.84,0.14
77.4077,10.0962,1,317.27,0.01,19.25,31.49,1.48,8.58,7.68,0.18
-64.1751,32.3432,4,304.98,0.1,14.92,59.52,1.93,23.06,10.12,0.13
75.6372,44.9911,2,188.3,0.07,13.76,58.65,1.69,9.18,14.21,0.17
80.4649,8.3044,1,334.9,0.03,9.1,52.98,0.62,21.75,17.35,0.2
43.0884,-16.1706,3,373.82,0.09,3.35,19.59,0.85,11.67,19.44,0.13
-16.6089,9.1661,5,103.4,0.04,5.04,30.82,2.29,10.8,8.13,0.17
-71.4119,43.6265,1,366.39,0.03,8.61,29.04,2.16,8.24,15.62,0.12
41.656,141.9813,1,279.13,0.07,15.93,26.71,0.83,9.14,23.3,0.02
-81.0095,-65.9224,2,230.77,0.03,13.85,46.68,0.59,20.47,26.54,0.1
-84.3894,166.0026,1,234.82,0.02,9.95,34.14,2.89,5.56,27.03,0.08
-14.9089,-89.0532,1,323.38,0.07,6.6,43.01,2.35,22.87,28.99,0.08
45.0552,29.624,4,349.04,0.04,6.71,28.05,2.11,18.54,12.71,0.18
51.7374,-41.3283,5,161.95,0.08,9.04,22.18,2.49,6.16,12.29,0.13
-44.5066,-13.5031,2,244.26,0.01,12.49,32.93,1.42,16.23,17.26,0.09
32.9338,-172.7716,3,261.39,0.07,6.39,40.2,2.2,16.44,7.17,0.08
-33.1035,36.6716,3,386.37,0.09,2.03,10.68,2.43,20.72,19.44,0.05
3.0579,168.3961,5,382.48,0.01,12.67,47.9,2.18,8.08,14.24,0.11
-83.4413,-85.6098,3,347.8,0.09,9.07,22.79,1.19,9.97,21.81,0.13
84.0748,126.5246,3,143.73,0.03,16.47,57.06,1.45,8.74,19.06,0.18
11.7582,-166.7276,1,278.8,0.06,6.63,23.07,1.71,20.1,6.25,0.18
-7.9554,-48.2541,4,390.77,0.05,7.22,40.76,1.83,17.15,23.57,0.09
-21.2348,-166.9497,5,187.95,0.08,5.64,59.27,0.52,13.17,18.46,0.18
-42.9637,179.9753,1,160.76,0.07,15.22,58.16,2.17,5.08,28.28,0.07
-27.463,108.1669,2,287.88,0.02,16.04,10.59,1.0,21.99,22.68,0.17
32.1037,-22.4855,4,339.76,0.02,13.71,40.89,1.96,6.41,29.08,0.11
66.176,-84.374,3,386.5,0.04,8.37,37.79,1.61,11.19,12.76,0.03
11.5152,-57.0895,1,129.71,0.1,14.89,54.43,2.57,15.58,11.69,0.06
7.128,-65.1501,4,114.9,0.03,7.76,41.35,1.37,13.47,12.75,0.11
-22.532,134.5941,1,225.04,0.1,4.97,53.49,0.49,8.09,20.57,0.03
75.7737,15.8188,5,371.02,0.09,19.23,44.27,0.12,7.07,8.48,0.14
-28.1929,52.1639,1,379.59,0.09,16.0,52.15,1.96,5.55,21.6,0.16
54.4755,-110.9915,5,317.49,0.04,17.39,37.38,1.8,8.44,20.33,0.11
44.2483,174.3587,1,161.49,0.04,8.58,57.08,1.14,8.5,22.25,0.06
-21.8506,3.1562,1,281.26,0.09,4.89,26.65,2.65,23.32,15.74,0.09
-31.1342,116.3001,4,315.19,0.07,16.96,13.67,1.72,8.48,25.14,0.11
75.0017,145.5274,5,290.03,0.03,17.05,22.54,2.7,17.05,14.22,0.05
-17.4065,-45.0159,2,104.26,0.07,4.21,41.1,2.38,22.46,12.86,0.07
54.3397,-148.7723,4,222.22,0.01,11.77,25.46,2.97,16.37,27.02,0.02
-85.135,143.2836,4,114.76,0.07,14.51,48.07,2.35,6.06,29.08,0.08
84.5649,17.0512,4,356.31,0.06,9.25,34.04,2.28,20.54,25.24,0.05
63.8297,123.0454,3,334.77,0.04,16.0,32.57,2.17,6.49,22.82,0.06
4.3501,-42.5246,1,228.13,0.06,12.65,40.78,0.62,21.71,24.0,0.09
-81.3619,35.4723,3,126.75,0.04,11.51,20.31,2.68,20.14,27.38,0.05
-27.9263,-91.3499,2,196.24,0.09,14.27,29.63,2.99,6.31,19.74,0.18
-43.4155,-77.2565,2,198.64,0.1,2.52,51.12,1.27,8.43,24.89,0.03
35.5556,-77.3012,1,118.99,0.06,18.29,28.18,0.83,6.66,14.16,0.19
67.9445,22.6433,4,228.93,0.1,7.91,15.78,0.58,13.06,7.42,0.04
35.3702,-122.6463,4,393.6,0.07,4.84,43.05,0.67,6.91,18.1,0.13
72.8473,44.1553,4,340.6,0.09,2.06,40.05,0.82,10.73,26.35,0.06
-50.9906,61.8142,4,372.58,0.05,18.23,34.17,1.59,7.09,14.2,0.19
-50.0589,108.5008,2,251.24,0.08,13.2,42.89,0.57,12.23,12.54,0.09
-52.8021,179.6028,5,218.04,0.02,14.1,41.8,2.6,19.03,7.34,0.08
-54.3313,46.7707,1,395.63,0.04,6.36,33.66,0.68,5.18,21.42,0.17
2.9571,31.3934,2,193.5,0.04,2.22,37.26,2.2,17.25,19.55,0.17
-13.7055,-120.3738,5,148.35,0.02,9.27,38.4,2.46,21.23,25.05,0.04
-62.0846,-36.2478,5,255.11,0.09,12.39,29.74,1.91,21.35,21.81,0.09
-9.1602,-33.7102,4,150.59,0.07,4.81,13.72,2.88,19.74,13.55,0.04
-37.4007,-44.6977,5,316.18,0.07,9.1,10.4,0.94,20.13,29.67,0.06
36.6125,-146.8855,2,323.33,0.07,7.32,11.55,0.72,9.37,8.2,0.08
-57.4708,-31.0119,3,278.75,0.02,9.98,17.93,0.42,5.86,17.47,0.08
-54.6549,54.7491,4,205.65,0.06,17.1,10.56,1.55,12.27,6.46,0.01
-57.1524,-45.6952,4,227.24,0.08,16.75,55.52,1.92,17.95,12.61,0.07
-46.8073,70.1155,5,208.78,0.09,19.67,23.31,2.62,12.38,20.75,0.17
27.9147,-52.0798,5,121.96,0.08,19.17,40.13,1.54,15.61,22.02,0.09
78.9168,-134.1015,5,308.05,0.07,11.1,22.33,0.5,13.22,16.6,0.04
10.4176,-99.5425,5,186.57,0.01,11.47,15.57,1.99,7.25,25.0,0.09
56.4421,-86.6086,4,161.11,0.05,8.83,57.61,2.11,13.72,16.27,0.07
-15.0233,158.6985,1,248.22,0.03,2.03,29.22,1.48,7.37,17.45,0.18
-82.7893,36.3952,3,108.61,0.06,1.41,11.37,2.86,12.22,16.15,0.18
55.1977,53.6586,5,341.34,0.05,4.09,17.73,0.6,23.22,9.31,0.18
-11.7841,36.8613,3,354.36,0.03,7.07,27.67,0.18,13.26,21.73,0.01
36.5324,123.9534,3,120.81,0.05,2.43,55.65,1.65,17.1,8.44,0.14
18.3689,-70.25,3,214.56,0.08,17.21,42.93,1.51,14.45,19.44,0.16
68.2791,77.0088,1,171.72,0.04,15.94,26.35,0.78,20.49,21.95,0.1
44.2528,-18.8327,1,123.13,0.09,8.26,31.55,2.87,20.54,8.97,0.18
20.9978,-163.3782,3,273.78,0.09,13.69,54.45,2.82,19.54,9.14,0.17
-80.7335,63.4341,1,205.34,0.02,8.87,33.39,1.2,16.11,17.21,0.04
-14.1101,122.3919,1,254.13,0.06,17.93,24.25,0.95,12.22,13.26,0.12
-80.0774,83.4052,5,247.68,0.09,19.36,16.5,0.41,19.89,10.5,0.1
51.7937,-42.1844,3,155.66,0.02,9.04,43.38,0.29,22.91,28.27,0.07
-71.0394,-17.2373,3,182.59,0.04,12.15,10.95,1.01,22.83,10.07,0.02
57.1161,170.0428,5,248.99,0.02,12.13,30.75,1.4,7.28,25.84,0.03
-10.0448,85.7964,2,281.3,0.04,1.06,48.98,1.62,16.59,13.81,0.03
-57.8389,-159.5808,2,175.86,0.08,2.04,37.13,0.65,11.44,24.66,0.16
-82.0323,110.304,4,185.77,0.09,19.56,45.71,0.75,8.41,25.88,0.05
-39.237,129.3976,2,127.17,0.09,4.85,13.26,0.4,11.35,19.35,0.19
43.9507,66.5847,4,188.54,0.09,15.72,41.36,0.39,13.35,12.06,0.19
31.2391,-178.6795,3,105.74,0.03,14.26,50.61,2.78,20.09,7.36,0.15
-46.0231,73.9089,3,370.29,0.01,11.24,13.0,0.53,18.57,19.2,0.06
-78.7711,163.3443,2,268.95,0.09,6.63,59.47,1.93,7.74,11.25,0.15
-78.6281,-128.2777,1,316.33,0.04,10.93,45.75,2.67,23.45,28.01,0.15
-59.9059,148.0538,5,191.15,0.02,18.38,47.51,2.46,8.38,26.34,0.09
-41.6115,-129.5865,3,225.97,0.1,4.92,39.61,0.36,13.24,19.51,0.19
-68.1507,100.2082,3,272.31,0.08,15.1,43.83,1.42,18.77,25.63,0.17
-41.5778,-165.3679,5,245.16,0.07,13.55,56.02,2.31,15.12,24.47,0.11
0.7792,-101.9942,2,276.84,0.01,2.27,34.98,2.19,23.29,16.0,0.03
-46.2102,-92.8361,3,281.4,0.03,5.3,25.73,1.83,16.43,15.84,0.1
1.8271,164.537,5,131.34,0.03,1.65,10.62,1.3,8.82,21.08,0.18
-36.4993,-6.2174,2,165.16,0.1,16.67,50.44,1.2,11.58,18.81,0.19
-26.2517,-3.5024,2,185.58,0.02,14.14,36.69,0.71,9.71,28.24,0.04
-42.87,176.5726,1,106.84,0.07,8.75,57.03,2.83,15.41,21.1,0.02
19.7466,-43.2302,5,232.26,0.08,5.97,25.4,1.63,6.08,20.66,0.14
-66.3776,145.7996,3,205.32,0.05,2.52,22.79,2.61,10.12,18.68,0.06
-51.4168,-126.0772,1,365.88,0.04,10.79,53.16,0.34,11.12,6.26,0.14
30.4672,32.5285,5,328.56,0.04,17.2,34.27,1.96,22.06,22.92,0.16
35.0401,-131.6004,1,133.81,0.03,17.33,10.1,2.76,22.56,10.49,0.12
-79.5836,-17.609,1,142.93,0.02,9.85,10.69,0.96,20.61,17.45,0.02
-45.7212,140.0531,2,362.4,0.03,17.53,10.37,2.94,9.6,9.09,0.16
-63.6253,-140.2382,3,199.93,0.06,18.66,48.81,2.65,22.12,23.69,0.1
10.9079,-6.3014,4,313.03,0.09,18.57,46.32,0.91,7.9,25.71,0.19
33.2274,-106.997,5,151.16,0.06,1.18,38.22,1.1,9.72,25.35,0.02
-35.5661,35.3665,1,396.97,0.01,1.76,39.72,1.8,5.35,29.59,0.09
1.9378,-142.5795,1,391.78,0.03,3.3,14.26,0.77,22.0,29.78,0.09
14.6853,104.8684,1,275.55,0.02,15.09,54.71,1.31,16.0,17.22,0.02
-60.5054,-52.9774,1,236.6,0.07,3.01,37.99,0.24,7.98,16.08,0.01
-36.9627,-174.6197,2,296.67,0.09,6.45,56.65,2.89,24.57,21.6,0.12
-46.4962,142.0702,2,146.08,0.04,14.46,29.03,1.41,24.91,23.76,0.16
71.3375,80.4934,3,305.26,0.04,6.59,40.64,2.3,22.43,6.73,0.11
-51.8894,-138.563,2,241.33,0.04,5.75,47.64,2.72,18.85,13.28,0.12
80.7358,162.5932,4,379.5,0.08,6.3,28.17,2.81,12.27,24.32,0.13
44.1001,-26.9979,3,309.12,0.02,4.4,52.25,0.84,22.56,11.99,0.09
-4.1902,-170.8454,5,392.93,0.02,12.15,33.43,0.93,8.79,14.45,0.16
-39.7648,154.0324,4,396.47,0.08,7.55,20.92,2.58,19.38,29.86,0.13
-32.8544,-7.8831,1,340.87,0.07,14.61,59.83,0.15,19.42,11.95,0.16
-67.9589,123.5502,5,292.41,0.09,18.46,22.11,2.38,9.84,14.04,0.2
79.87,23.1733,1,174.25,0.05,7.22,45.16,2.39,9.58,19.11,0.13
-45.4121,45.7671,1,276.26,0.09,14.69,25.96,0.62,5.03,15.9,0.09
-55.9862,152.1102,3,196.14,0.06,16.25,33.96,2.78,17.58,20.44,0.05
33.0776,-162.3796,4,187.18,0.07,11.22,18.92,2.1,12.53,10.12,0.04
73.2871,24.2548,2,101.64,0.04,11.06,56.07,0.92,10.01,24.18,0.11
-37.3672,-27.4872,5,242.55,0.07,6.33,49.98,1.52,24.61,22.82,0.04
76.0187,90.3905,1,109.66,0.09,11.36,29.88,1.95,18.79,23.27,0.14
25.2733,57.431,4,308.37,0.06,19.44,34.18,2.37,22.65,28.34,0.06
-72.5099,102.0851,3,189.48,0.06,11.03,47.23,2.16,12.15,22.37,0.03
83.3093,-144.1586,5,324.85,0.05,9.72,52.31,1.53,22.74,10.84,0.05
64.4028,-130.81,3,201.5,0.02,12.45,57.62,0.28,12.66,12.53,0.03
-8.3725,-51.4923,2,302.56,0.07,6.84,47.56,2.45,10.54,24.77,0.12
-52.2867,123.4418,4,390.89,0.01,10.33,32.4,1.53,5.07,7.5,0.05
12.9556,47.763,5,202.28,0.07,15.77,20.95,0.58,14.78,8.89,0.07
79.879,85.4471,4,175.6,0.02,13.6,33.09,1.62,11.06,27.73,0.1
5.5526,-171.9612,2,301.22,0.01,2.46,54.01,2.21,5.49,27.75,0.02
-86.4198,137.3632,5,349.72,0.05,6.51,13.52,2.38,24.21,11.51,0.1
40.6,172.4373,1,243.19,0.04,18.28,41.59,2.99,20.5,19.31,0.03
-15.7982,115.5487,3,224.98,0.04,12.06,46.78,0.31,24.19,10.99,0.09
-76.3231,93.074,1,173.9,0.03,15.85,11.64,2.51,11.88,16.75,0.1
-4.6775,178.226,4,202.11,0.02,18.63,38.12,2.13,8.15,25.85,0.18
61.2945,169.357,3,379.69,0.04,19.52,48.44,0.77,13.91,23.01,0.01
-76.2415,-124.3912,3,393.53,0.09,14.1,36.7,1.91,13.76,27.46,0.03
-49.7507,-3.132,2,355.47,0.08,15.53,42.74,2.7,20.26,19.59,0.16
-17.5234,12.264,1,198.26,0.03,3.76,57.93,1.83,5.7,18.68,0.2
26.8314,162.7052,3,144.78,0.02,19.54,39.87,0.12,17.5,29.8,0.05
29.8566,-132.7846,5,256.65,0.06,6.59,51.12,1.57,24.77,27.28,0.04
65.0305,107.1233,4,299.14,0.03,6.3,43.97,1.64,16.92,27.25,0.08
85.0729,116.2826,3,385.53,0.06,15.52,25.18,2.14,10.85,15.85,0.06
16.6315,27.5861,4,359.59,0.07,7.88,59.48,1.96,13.09,7.1,0.18
84.1239,106.105,4,153.64,0.1,18.91,33.2,1.06,22.85,28.26,0.01
40.2731,166.1761,1,253.48,0.06,4.09,27.26,1.04,20.8,6.73,0.15
10.2173,170.2624,5,390.81,0.09,19.05,55.03,2.28,12.16,6.56,0.14
43.931,-149.6516,2,353.77,0.04,13.66,36.64,0.42,10.15,21.06,0.18
-24.7298,156.2236,4,198.57,0.07,8.15,48.8,2.62,8.71,20.84,0.01
53.9137,46.3665,2,243.76,0.03,7.52,48.19,0.79,21.08,11.64,0.02
32.6645,-23.4993,4,366.22,0.07,5.35,13.13,0.73,6.66,25.37,0.13
61.0635,-17.0583,3,134.83,0.01,8.35,30.1,1.67,11.79,13.7,0.08
-7.2274,85.7751,4,247.75,0.03,18.11,14.12,1.52,12.1,24.07,0.03
31.9289,90.1235,2,260.96,0.03,3.4,31.03,2.52,7.15,10.5,0.15
39.8885,-60.9436,5,169.7,0.07,6.15,34.7,2.22,13.73,17.16,0.15
-20.8907,-157.7298,2,220.23,0.08,5.59,11.62,0.58,8.68,8.65,0.17
-42.5495,-151.0007,2,222.05,0.06,4.39,17.7,2.91,23.54,6.96,0.14
-1.0434,-30.6181,1,279.37,0.05,5.55,18.93,1.7,7.7,12.43,0.16
-21.428,48.971,2,217.15,0.04,14.21,11.32,0.98,16.18,23.63,0.08
87.8262,135.907,1,329.22,0.06,7.98,10.09,1.54,6.92,24.81,0.07
-10.073,35.7432,5,242.73,0.08,1.56,39.1,0.87,7.57,10.78,0.2
3.1908,26.8889,4,147.14,0.04,9.67,40.46,0.9,18.3,13.11,0.14
77.6064,109.4355,3,226.99,0.06,18.51,56.21,0.16,21.61,8.48,0.08
-35.0405,28.3204,1,154.22,0.01,7.65,13.54,1.11,5.13,21.87,0.08
5.1011,-101.9381,2,291.02,0.04,4.72,54.28,1.85,23.86,8.19,0.12
35.3241,118.153,2,258.08,0.08,3.33,59.54,0.11,20.88,25.51,0.2
5.7657,-136.9367,2,321.07,0.06,2.17,51.58,0.98,11.9,7.22,0.02
11.7289,-25.9339,3,144.88,0.02,15.69,39.78,2.73,18.67,29.35,0.05
20.0452,79.129,5,227.99,0.03,4.48,38.93,1.1,19.06,17.77,0.16
-41.6668,-153.643,4,257.7,0.06,2.44,58.71,2.73,13.71,8.91,0.07
7.4754,4.2663,4,370.58,0.06,5.41,58.15,0.52,12.72,13.15,0.18
32.0801,170.9031,5,369.2,0.08,8.11,48.76,0.53,19.04,8.32,0.12
4.89,2.6209,5,104.36,0.03,2.23,42.98,1.65,24.9,29.97,0.14
51.2609,9.4039,4,339.49,0.09,14.74,37.04,0.56,18.51,18.45,0.18
-11.2213,19.5244,3,235.98,0.03,17.7,37.9,1.3,16.97,14.31,0.18
13.9745,-125.1123,4,215.77,0.09,2.62,49.27,2.33,6.2,25.64,0.13
-85.7808,-145.1722,1,252.19,0.07,13.65,59.96,0.44,17.74,7.03,0.17
67.1288,25.6329,2,337.06,0.06,6.19,48.11,2.89,22.28,11.68,0.14
53.3467,-71.0397,4,159.16,0.09,8.83,56.99,1.85,17.51,10.96,0.14
39.4315,-171.0988,1,173.59,0.04,11.92,35.04,1.8,9.91,11.94,0.12
-83.3788,122.058,4,193.19,0.09,10.12,20.0,0.94,15.75,8.52,0.01
-66.1741,-160.7473,3,345.8,0.05,18.23,40.34,0.65,15.33,25.41,0.1
-76.1547,-59.3126,3,142.2,0.07,11.96,15.85,2.87,17.38,19.88,0.15
16.5299,-71.7414,2,344.13,0.03,5.42,57.42,0.55,18.35,7.98,0.19
65.2789,-1.7651,3,284.64,0.09,17.04,52.4,1.17,8.86,23.01,0.05
-57.5085,-19.7677,2,304.19,0.09,17.34,12.89,0.63,11.69,23.28,0.05
-56.5991,152.9789,5,313.29,0.09,10.33,40.65,2.5,9.84,23.46,0.02
76.9982,57.3618,5,224.12,0.01,1.51,25.69,0.8,15.58,19.38,0.15
49.7505,-90.5626,5,336.1,0.07,10.26,44.65,2.7,22.35,11.07,0.18
-87.6242,-89.3682,3,316.77,0.02,12.41,53.85,1.25,10.87,21.62,0.05
-88.0431,-92.0473,5,382.94,0.01,9.48,20.62,2.18,15.42,11.48,0.19
55.0342,40.6948,4,193.84,0.05,14.81,26.9,2.45,21.23,15.73,0.17
-36.5992,-36.0501,3,223.3,0.01,16.55,46.52,0.59,7.1,19.1,0.12
89.3927,-61.6715,5,336.2,0.04,12.32,18.23,1.83,18.4,24.09,0.04
-39.1063,-130.6873,2,369.1,0.05,17.3,20.14,1.54,10.02,8.69,0.05
17.231,-10.7779,5,306.99,0.09,9.22,43.57,0.29,8.84,19.01,0.02
88.0158,63.1301,5,363.68,0.05,5.02,12.95,2.19,24.78,16.17,0.05
